feature_1	feature_2	feature_3	feature_4	feature_5
-0.1646136467947358	7.6229769254594695	60	C	1.0
1.216689825004318	4.254661439995663	50	B	2.0
-0.8173279374860587	2.671758742995327	47	C	2.0
0.11467275713387551	5.105861759483206	78	C	3.0
0.2611337454143474	5.784005786784295	60	A	
0.6719764848192186	10.208571790084505	99	B	2.0
-0.6635384170059174	4.063645526640489	74	B	
0.22867915401927177	6.227920334537036	59	B	1.0
-2.561382161820288	6.736371597411642	4	C	3.0
0.053614785443148676	9.402136515328401	72	B	2.0
0.2569300481922048	1.650974977724089	4	A	2.0
-1.3158536948139605	5.378257125542192	45	B	3.0
-0.1490293406732653	9.08045360626457	16	B	3.0
0.48158930359177315	6.183779852460561	44	C	
1.4729808198735095	7.079019833221537	59	A	
0.1921827829916781	7.22715506057067	71	A	2.0
-0.86875219002606	2.3657583410117318	79	C	
-0.21491882155295935	3.7683577337911567	21	C	1.0
1.0813420078074127	3.6554805058090354	78	A	
0.30379686799407984	4.172640336955869	95	C	
-0.0010649312723221558	8.428863698644292	51	A	2.0
-1.1391719190879164	6.303125591895427	48	B	3.0
0.1592313356296291	5.925235041503251	5	B	
-1.5753747977815074	7.095094318771938	69	A	3.0
-0.9028280630998203	6.683105242334182	85	B	2.0
-0.515275840647776	5.573259993833288	83	B	
-1.546542729465298	5.137086276891555	97	B	2.0
-0.01646087950822798	6.136950401726709	28	A	1.0
1.252658031052974	5.61304854084079	56	B	
1.6299231569339951	4.358640598544911	3	B	1.0
-1.1635959507497076	2.3332681512389706	95	B	1.0
0.009100171954827416	3.770405884037216	89	B	3.0
0.06789469704749636	4.267839864935289	90	B	2.0
-0.20282673832392714	6.189576109771697	9	A	
0.09923031754537104	5.568436871145831	90	B	3.0
1.1816900681205913	3.7603595923242175	17	B	
-0.4943030404809114	5.978828016765826	69	A	2.0
1.5003071906311332	4.700322196967165	2	B	
0.5527029257302282	3.9993401455950788	78	B	2.0
-0.2522444045454307	4.866693277053166	72	C	1.0
-0.5813763088189631	5.068405854134903	3	B	
1.513337472643054	5.856472356006844	85	A	
-0.009892282404929198	2.9916538637678483	42	C	2.0
-1.043251396453374	5.637053385231095	9	A	
-1.2066540173933251	4.64398248784005	6	A	2.0
1.0270917399246375	10.107066921460635	29	C	3.0
-0.25915899516657126	4.606100360678147	23	B	1.0
-0.39158505058162085	6.124514404576176	10	A	
-0.9634953673941988	10.785955044502447	2	B	1.0
1.9139842999598484	3.8919956616559848	54	C	1.0
-0.13826334925189215	7.172874522595679	30	B	1.0
-1.1554560399842009	4.342049473792788	19	B	2.0
2.0718396540752657	5.688420488475764	72	A	2.0
-1.2518672301973708	4.117557310806207	82	C	2.0
1.1829353636403706	5.629130480460717	26	A	3.0
1.2938587428239752	1.6446797246542948	10	C	3.0
-0.7288787103733505	5.680518668395814	37	A	2.0
-0.43365861945542294	7.473760795726223	66	A	1.0
-0.44589790368618115	4.848709984363627	16	C	3.0
0.5085480461824424	5.26281219155153	21	A	
0.1412047528919276	4.789281043887572	95	B	3.0
-1.319559932081346	3.3573722161078523	15	C	3.0
-1.7881616072167323	4.173150594473215	74	C	
2.2731855433762	1.7485397063546961	4	A	2.0
-0.782630888135568	6.0558233704653155	15	C	
-1.0690039630356263	6.440773481555439	63	C	2.0
-0.7432791962092036	5.865945214189362	96	A	1.0
0.2605478369792738	7.103396036621211	76	C	1.0
-0.7800639129697424	7.426431529668651	38	B	
1.021515308857679	6.4582111688726	52	A	2.0
1.9215559152129342	5.089673063903601	91	A	1.0
-0.17467596705642643	5.761896479382129	71	A	2.0
-0.12604422220068917	3.534994071673901	12	C	2.0
-0.16738925598634227	5.40913512896841	23	B	3.0
-0.6635938395805128	2.539706666240507	63	B	
0.39188308578787684	4.734420055953844	55	C	3.0
-0.1345420655690608	1.7219614998398494	70	C	1.0
2.022387837566399	6.907283263741717	90	C	2.0
1.109802261064623	2.505473589569188	19	B	
-0.05995578463726393	6.41942588766338	44	A	
-0.354220514348951	3.6963052813771604	21	A	2.0
-0.5234303853018174	-0.16390856644156848	97	B	1.0
-0.9410220428334828	4.075918360139687	61	C	2.0
-0.07420807354535562	5.680871963394137	24	B	1.0
-1.0556422539361847	7.172477186583793	43	B	
0.8878712124720037	5.803865242884907	83	A	2.0
-0.4899538285565888	9.660049563113278	89	B	1.0
1.3221668836026153	7.021380620022779	78	C	
-0.9156103784538829	4.324383714228932	99	C	1.0
-0.991078955445372	6.349966875225201	70	A	2.0
-0.6206158022674232	5.061402378162007	6	A	
-1.1290212403118316	4.3747326668515365	64	C	3.0
0.30618574021897293	4.038413773880383	38	A	3.0
1.5310676703441994	4.362710018583644	19	C	
0.02109136171675889	3.565726293458896	64	A	3.0
-0.7519106695479001	5.953921681404808	19	C	3.0
-0.9255852046680129	6.547018635791206	57	B	3.0
-1.1281411688422553	1.3894119178223243	25	A	
-0.397680982791076	4.256898247108118	69	B	2.0
0.18849460066879709	2.476127744001775	15	B	3.0
-0.13592950229456993	5.951032368616601	82	B	
1.0925241219247042	5.193039793655128	32	A	2.0
-0.7079359596901671	7.384265235124984	84	C	1.0
0.0058114221737243146	6.2083970364606085	23	A	1.0
1.2037583266644432	2.348232036987947	29	C	
-0.3310771909042337	6.785189538417116	65	C	3.0
2.2571512610454927	4.799451818047947	70	B	3.0
1.0811751230854405	9.446206432574556	69	C	1.0
-1.4952715153049494	2.307441776578995	24	C	3.0
1.38007579320058	4.314281484759072	20	A	
1.601825061961955	-0.03194428416571693	95	A	2.0
0.24741847841479223	5.006961792790853	8	A	3.0
0.3099853532691745	3.425184059588611	50	B	2.0
2.2243551492016738	7.160287698092315	42	A	1.0
-0.059354183027989706	5.695887776850267	45	C	1.0
-0.3133224696665158	8.052077764296042	93	C	
0.11960342434635775	6.062507634820112	95	A	3.0
0.08791493561031337	4.9063271773907	71	A	2.0
-0.7785224384042578	3.9987013726376937	92	B	3.0
-0.17571086694972693	6.676470162856288	84	B	2.0
-0.6618564439501784	10.121594905935927	24	C	1.0
0.0490688962035084	9.02113104999198	84	C	2.0
-1.2648662827182104	5.080471711747919	42	A	
3.3118987018664514	4.699923002049471	99	B	3.0
0.22741637397408018	6.055132020921067	58	B	
-0.6833074129489315	3.564177744311884	91	A	1.0
1.0232264414715757	5.714012244079135	51	B	
1.1991864927199933	5.45487768455526	77	C	
1.607711781654407	3.97754625786998	48	A	3.0
1.1818512148070623	7.121149763966708	80	C	
-1.2479012725689205	6.3634997442248675	18	A	1.0
-0.134922896243069	9.055116683519337	33	B	
-0.5209608303481881	5.817249078516851	15	A	3.0
-1.0685305183981715	2.131049113207548	95	C	
-0.17119626339686936	5.671738371838807	19	C	3.0
-0.3134169578257268	6.287870082496395	64	B	2.0
0.009961690837712055	2.6653865097433576	14	B	1.0
0.7987674341626786	2.106622263456297	29	A	
1.6581088548907916	5.270071439035392	49	A	2.0
-0.05874591472548306	4.773550264082861	79	B	
-1.4115678344287932	0.8174720964075632	58	A	2.0
1.791529359009767	2.229610442397774	77	B	
-0.7484290481776795	3.759635405844414	21	B	1.0
1.2791692553838083	6.167293578925338	96	A	3.0
-1.3098973384808952	3.714975249369285	28	A	3.0
0.15053262755244862	3.757448898018272	90	B	1.0
-0.3246910793016816	2.775030971363915	27	C	2.0
1.69972862719742	4.438744240543356	15	A	2.0
-1.181425391519347	5.898371179903833	62	B	1.0
0.9182276898369216	3.4019838632103108	11	B	
-0.583965722174621	3.4132408881170355	41	B	1.0
0.49200883159490927	5.484958786807436	49	C	2.0
-2.102664482831218	3.117091993709956	42	C	3.0
0.39441934352589064	7.249144715461979	65	B	1.0
1.4540319734322817	3.2193314897758656	59	A	
-1.227909830094529	7.602619736795907	55	B	
0.651986105864258	4.630713883264323	50	C	
1.7517603774778898	6.1690924689197715	91	B	2.0
-2.0570849781742444	6.802074204695062	55	C	2.0
-0.1659052457355619	1.8417110688583809	60	C	2.0
0.6043728721525612	5.522113234183565	14	A	3.0
0.4456612717358177	5.8427583346864935	77	A	3.0
-2.243367510261402	2.7387140446695186	13	B	2.0
-0.953347691075025	2.064011431638501	20	C	
0.5327677528965289	6.4349884107258495	36	C	1.0
1.4181210354450646	7.330322019586284	91	A	3.0
0.8968715723002109	3.625976753594043	87	C	2.0
1.530546512174282	5.438540172043986	58	B	3.0
0.9665310753052329	1.9315516317634653	43	C	1.0
0.7677104016125001	3.8844137223537354	53	B	1.0
0.25481867509594197	8.122351316484014	14	A	2.0
1.7132397740087184	5.49098393425268	90	A	3.0
-0.22496588558925226	8.049440631834102	55	B	3.0
-1.1971296016983632	5.544846539066906	45	B	2.0
-0.8012144041985083	5.499948988774342	75	C	3.0
-0.5636448572020083	7.4547596349847645	26	A	2.0
0.983403282714043	0.2212193381157661	17	B	1.0
0.8822757415419481	4.446221934062529	25	A	
-0.8695016962177501	3.8740047600232193	30	B	3.0
1.3353360830054983	3.96832671874353	41	B	
0.5096764479196312	5.177605939422623	58	B	
-0.804396200702487	2.5133616992169867	54	C	
1.7142972912284502	6.250741970217923	17	C	1.0
0.05237091518555164	7.435791163001513	29	B	2.0
-0.6915580112846682	6.021115699753038	11	C	
-1.113662518625832	2.553372630844128	39	C	
0.7853175387104798	3.1735473903189737	62	B	
-0.4429231795889764	3.425156985680567	92	A	2.0
0.07344650515388242	3.385076758595276	65	B	1.0
-1.567033229960702	4.500446822217737	13	A	2.0
0.8894815704859124	9.10227165357771	57	A	1.0
-0.1766872035787112	5.007286888266475	96	A	
-0.27455983434002645	5.67512218472613	45	B	1.0
1.341135625073131	3.665331553834775	63	A	1.0
-0.6932209166252739	4.187767964927768	68	C	3.0
-0.6259660261182479	6.239463539993123	2	A	
-0.15585022347091126	4.830108469968211	99	A	
1.0228550094217614	7.406979587075135	9	A	2.0
-0.36851077983321745	5.832298130108621	38	A	
0.37278299988648306	7.838492774129144	98	B	1.0
0.17173770920102327	5.643590691251878	70	B	3.0
1.2155483255218755	6.160946554134834	44	C	
0.595709836524796	9.086275113304374	28	A	3.0
0.023344334809680928	2.1150978277253794	70	B	1.0
-0.08340196262115311	8.154789620752576	13	B	2.0
1.0388630458273154	4.547751604514993	6	A	2.0
0.3004842765109786	3.396537231313241	19	C	
-0.15664157634404016	7.9653966253279584	43	A	3.0
-0.8510911571816219	6.771192592952964	37	A	1.0
0.7916509515402589	2.76204454668976	44	C	2.0
-0.5658770645728463	6.176939197462471	88	C	2.0
-1.0516626515167002	3.338810667979633	60	C	
-1.3452805835600121	4.803179019534676	45	A	
0.5943831763648197	6.65093872025442	1	A	2.0
-1.2611701205460324	7.858661013851391	39	B	1.0
-0.28182356362850136	3.837666914167599	78	B	1.0
-2.069235431745885	4.442823256615181	33	A	
0.7400844638885163	4.9211268842983475	2	A	3.0
-1.1038974489331415	6.818482199553639	55	C	1.0
-0.39460897491397307	4.711444780657886	84	B	
-0.9619068420656083	6.718768182000586	61	C	
-0.8505974657264372	6.763768449567348	64	A	
0.3290032292932494	2.530769228023697	52	B	2.0
-1.2147838694597457	5.532681830481963	68	A	
-0.18977657307299706	3.3094674638998827	22	A	3.0
-0.9869076329808719	6.848783935236301	25	B	3.0
-1.1002284873559949	5.981821518343291	81	B	2.0
-0.9657192975423505	5.84497511816809	53	A	3.0
0.08253126413206174	7.575606152052075	64	B	1.0
0.01742426167476918	1.4000361414272793	19	B	3.0
0.3574739980839727	5.686199857850122	62	A	
0.27097500993813833	5.743278785687332	67	A	1.0
-0.7285732265877332	1.4098069538805338	32	B	1.0
-0.5700084041262012	4.367154692480361	90	C	1.0
-0.033803584693060475	7.950274424160259	25	A	1.0
0.7285456626480721	3.7983289645446097	38	A	2.0
1.1628054973815627	5.009235010749295	91	A	
0.9420951781225206	2.645208686722791	35	A	3.0
0.941566511708501	6.648265416536298	54	C	3.0
-0.9467705574408627	4.126463065971357	1	C	1.0
-2.065361621411569	4.5939108603247165	77	C	1.0
-0.6506288802483602	4.928150336929724	40	C	2.0
-0.7520514173528052	11.303479519568047	39	B	1.0
1.0325525359967267	4.685591977532423	70	B	1.0
-0.723056601447571	4.042578118371723	82	C	2.0
1.1317942048593719	0.41014949561106384	89	B	1.0
0.7614677890705729	4.686692986846601	79	A	2.0
0.15853592364590066	7.250617697515376	54	A	2.0
-2.3517543909685883	9.337436468204007	90	C	1.0
1.6933952459066735	4.5255922267173485	81	B	
-1.0300085408431585	7.484861352282014	52	C	2.0
-1.0728603732972932	5.2414752455020714	83	A	2.0
-1.722311258338399	5.459898117302361	45	C	1.0
0.5958721795679334	4.8934767431157145	82	A	3.0
-0.4154880343362806	1.9963121000422572	71	C	1.0
1.4427959375109813	1.5206529561888038	84	C	1.0
0.7592957432701007	7.033955790239142	43	C	3.0
-1.2549241340698833	4.935902234480638	72	C	2.0
0.4006641766545587	2.2541973094207215	72	A	1.0
1.4813633430957158	5.494493716439953	67	A	3.0
-0.1296358781611801	7.22181810999767	54	C	3.0
0.6568506399401177	4.057293864684737	36	C	1.0
1.6548337552565096	5.976491696490096	53	C	3.0
-0.8870260488015427	7.581051200497026	60	A	
-0.24019411123388804	3.581672863231999	71	B	1.0
-0.6717585177235206	7.2134029679608895	98	C	1.0
0.7606361386236948	5.344424583891525	48	A	1.0
-0.28818663581410736	4.885861819729663	74	C	1.0
-0.3276657628335024	6.491054525762969	15	A	2.0
2.463778988229258	4.140957687957443	27	C	
0.8265544780735145	3.7182232340954533	88	B	
1.5823039646429364	3.417046415468011	85	B	3.0
-0.28794003721103406	7.122175408626012	43	C	2.0
1.9380266701239899	2.917764848646724	8	B	2.0
-0.8905733617601308	5.664986211748114	7	C	3.0
0.04508431496314574	3.5572103477455013	85	A	2.0
-1.3355504373340885	2.7494557807760738	27	B	1.0
-1.1867437155759812	5.278328767698546	64	C	2.0
-0.047764526124902874	4.974430926974315	41	B	1.0
0.8255383225969966	11.56366852885734	64	B	2.0
-1.1678037571484525	4.755076401143262	58	A	1.0
0.2014234943305386	7.7590160976535305	37	B	1.0
0.31265273826075163	4.753322730818487	72	B	2.0
-1.0284204749706745	5.154329342334234	39	A	2.0
-0.7773008456405851	7.681852269328143	36	A	
-0.01986832723776429	5.816593715050267	35	A	3.0
-0.2830897520254141	2.0837635442847473	8	A	
0.676260610145883	4.957421060369611	79	B	1.0
-0.9208675535874143	5.711040906030648	53	C	3.0
0.05152910714561121	5.838170256968634	60	B	1.0
1.2051993468745585	2.8466406999124008	91	B	1.0
0.8344218927373626	5.675766664390019	41	B	3.0
1.040852371014235	3.8438003092299597	82	C	1.0
0.2917966541685483	8.84699701291311	62	B	2.0
-1.0772183731752105	4.780642184650449	37	A	1.0
-0.0740160034334178	2.8108495149818102	19	A	1.0
0.29163659255989716	5.340041709093404	43	C	2.0
1.26850698293572	-0.19671602108082897	66	A	
0.7866817136713634	5.203983002119938	89	A	1.0
1.972162240948135	4.333448256829788	81	B	2.0
0.17430205845355118	2.200083816828287	6	B	2.0
0.02450154385897502	5.588856852461382	55	A	2.0
0.04406066548660853	6.621150234741115	93	B	1.0
0.7632998010445896	5.650900054776485	44	A	1.0
-1.3112305696947193	2.7105616456679815	50	C	1.0
0.35380941618162726	3.6664055965844904	57	B	1.0
-0.144143086974937	5.56389841619674	82	C	3.0
0.34845554762297126	5.775932936311936	82	B	3.0
0.2775312806622033	2.006274930998844	48	C	
-0.12910143040901645	3.3845959990710774	46	B	
0.4321239757570569	4.594316999071064	51	C	3.0
-0.276552106411299	9.383978104088705	23	A	
-0.816151745992671	2.677106285458416	89	A	
-3.264243133110112	1.6522806358554507	65	C	
0.8172605606956633	5.069362980830067	13	C	1.0
1.5025983727726602	1.971453933758958	27	B	1.0
0.44254806636866456	5.330135324242561	97	A	1.0
-0.39028314119280305	5.055915796364764	46	C	3.0
1.4013127465821593	6.325820695058089	36	A	1.0
-0.8414171424560618	4.25928844131974	45	A	3.0
0.8477295485710417	2.687201688339919	80	B	2.0
0.5473857849374297	8.004826315215018	26	C	2.0
-0.9709496592079315	9.017935944446064	33	B	
-0.3644104914398346	4.703021758819712	5	A	2.0
-0.31841188761054706	5.332675341808389	98	B	3.0
0.5226345616842805	9.834607874563451	59	B	2.0
0.32445105760700976	5.555753421759261	82	C	3.0
1.0404116494229723	2.5893965942357235	33	B	
1.7445223847658675	7.057977396673297	58	C	3.0
0.0014116257559356933	5.846210357397397	50	A	
-1.5147740499573024	5.108915033911277	99	A	2.0
-0.2935772032060392	2.850947705827676	37	C	3.0
2.400377602273975	2.3618930209519458	68	A	1.0
1.3632296332541751	5.136455466262203	63	A	2.0
-0.8786426339039113	4.849548112429845	63	C	1.0
-0.4811982047958291	5.054131997710289	70	B	
0.6102378450050916	4.8401231205802295	26	B	
-2.2625214897923205	5.70856658742943	83	A	2.0
-2.2995518070078855	1.6272415585057178	95	B	1.0
1.4537447213120724	5.610765174536874	22	C	1.0
1.527149488624774	2.5718704045561642	20	C	3.0
-0.5302185186578225	3.56825715902593	86	B	
0.05849908444291837	5.816260173657443	58	B	2.0
-2.961697522683227	4.909099143832493	90	A	
-0.37112377599218066	3.970400370711907	2	A	3.0
1.0137531357119525	4.179567719419391	69	B	1.0
1.4449978364221343	2.663138799300109	23	B	
1.0062124494591465	6.866815263021	68	B	3.0
1.171005373318402	3.4103253294202442	21	C	3.0
-1.0606741249749603	5.148489620569307	48	A	
-0.6076714031492493	4.092544493448988	66	B	1.0
-1.6843146147921042	2.903548929800189	34	B	2.0
0.5117213105890441	6.632709929464168	43	A	2.0
-0.9563704496620808	0.10223787315679811	96	C	3.0
-0.0014805685338099672	5.902991746182732	71	B	3.0
0.3570014522645961	7.863385740806326	13	B	2.0
0.12526626779342914	4.238791415631385	38	A	1.0
0.6910625974156248	3.1421725773316895	93	C	2.0
0.5998192525223347	-0.3184108445911882	56	C	1.0
0.6359130173009522	1.5507273040923422	37	A	1.0
0.31969602762749183	4.118568197363873	34	B	2.0
0.20398323096797802	4.316620082029383	24	C	
0.0685060135113444	5.842313235101078	1	A	
-1.3263629582772558	5.4266934349563645	67	C	1.0
-1.6070203518929014	2.9356631373942146	16	A	2.0
0.9329620715984369	3.224695605605418	8	A	
-0.8097434536899963	6.777066291443907	77	C	1.0
-0.32049218960464837	3.681892977791868	57	B	1.0
1.0381145404776735	8.533946928922607	9	B	2.0
0.5919319516016617	6.98706310253926	24	B	1.0
-0.5593156084994909	3.685819709605761	80	B	1.0
1.9202228751658037	6.177524473803007	37	A	1.0
-0.16878563569031863	8.709659855617838	11	C	2.0
-1.3911871960867077	8.145787406951591	6	B	
0.305986033374701	4.3464638551969355	90	C	1.0
0.9350792088339668	3.649594342216612	60	B	
-0.4776921359037224	5.388466549647987	37	A	3.0
-0.941080159171284	5.593332210437805	7	A	
0.936610235030528	8.450745928195094	41	A	2.0
-0.6972698094234614	1.5971573490231235	70	B	2.0
-0.4525646365821518	7.411245016376973	41	A	1.0
0.04064146764730477	4.914585101138985	5	C	3.0
0.1588809238875045	4.8543451767005354	13	C	
0.9037512268548016	2.976406864346291	7	B	1.0
-0.9777664692917225	3.2159734801377606	97	A	1.0
1.1192443416907065	6.777499076913546	29	B	
-0.49710158536647653	3.2831199622285245	47	B	
-0.8384831937315804	3.836208311876809	90	C	
0.1777868812387544	8.015955864268388	70	B	
-1.2164066707301688	5.874975873183015	58	B	3.0
-0.012513219141018427	7.628077279265559	41	A	
0.25929407849381464	3.5525025252125992	50	A	2.0
-0.6461054189699749	5.662439316608122	14	C	
0.517000545305774	6.350019010405434	21	A	
-0.09700676039544742	5.850144109752991	54	C	
0.7652831387176737	7.610003640057323	64	B	3.0
-0.054856648683036635	4.52799607931561	34	B	2.0
0.6998033438370913	6.828787130410671	1	C	1.0
0.7670487344876133	4.1432712799772276	54	C	1.0
0.868641925352627	3.721674014533474	61	C	2.0
-0.8864898804015786	2.0546002910088825	66	A	2.0
-0.4193949900900778	3.7737066219249122	66	C	2.0
-0.764082564327534	5.335986892556443	40	A	3.0
0.35955637325082734	4.558019340236187	54	C	1.0
-1.596343625933132	4.447006027991263	49	A	2.0
0.24402230783322437	3.0283965114801266	6	A	3.0
-0.3471550458336854	5.141922018153964	89	C	
-0.6524727542731914	7.082940096529091	19	B	1.0
-0.5854356432553454	2.1508093560065116	48	C	
0.9900120608801155	4.923632960503331	33	B	2.0
0.29512907455965603	5.588755423861735	17	A	1.0
0.2729346648539207	4.361942611347995	98	B	3.0
-1.6892591224912064	2.7102813059533086	65	B	2.0
-0.984219153229938	3.6876612309650088	51	C	3.0
0.02213284512079923	2.236601116254322	63	A	3.0
1.5456646498424846	3.6182093740838157	92	C	1.0
-0.5354999084535541	2.8861313546598497	59	B	3.0
-0.45202361862235635	4.626699911002137	93	B	1.0
-1.1858899862463022	1.0765514935074862	8	A	3.0
2.072803278858059	5.265915629827642	17	C	3.0
-0.3920218613336451	7.829481592937446	21	B	1.0
0.004657794185643061	1.9238412517034145	99	B	3.0
2.3986685257166367	1.3153776400735948	72	C	3.0
-1.2723090175352423	4.870606219511006	9	C	3.0
-0.9847195864437179	4.9420252150114115	4	A	1.0
0.12602075369777585	5.590529425639555	74	B	1.0
-0.36085110060092185	6.214355196049098	79	A	1.0
-0.07699487696026083	6.722433563251102	33	B	1.0
-1.010720580495001	5.07080317511398	86	B	2.0
-0.13132238631636325	1.6728711600720718	11	B	2.0
-0.30479993349760603	5.822649760330315	94	C	1.0
-1.2667651030016853	4.470374269812542	7	B	1.0
-0.9189595636783227	5.095137594625617	18	B	
-1.235705019655049	6.795144342923004	37	B	2.0
-0.7390293521787006	5.697508671423244	24	A	
-1.299605598200644	6.580666495625888	76	B	3.0
-0.21429455975660622	7.382673075278989	50	C	
0.4591389574085432	5.1707579607075305	65	A	2.0
0.48247648704117596	2.9760780788469128	69	C	
0.2565435329211232	5.774978230234249	1	C	3.0
0.799521732330774	5.790721582737329	19	C	1.0
1.3885221175178297	6.367771294133636	88	C	
1.380015673936349	5.499411009084156	46	B	1.0
0.12624371597151468	6.618891788497408	79	C	2.0
-0.30272295071811883	4.221637300602757	81	B	1.0
-0.03984235889733176	3.17710625659894	87	B	2.0
-0.6940568709081375	5.487288095025627	90	C	2.0
-0.35756876900043594	3.237576569602048	32	A	1.0
1.3828673949097732	5.440299029716478	19	B	3.0
-0.0871919213568063	1.6486023742741893	37	C	2.0
1.3301654281802602	2.6600396330527896	14	A	2.0
-1.7992731270688784	2.987332580608438	54	A	3.0
1.0211334410335309	1.5238716788385998	48	B	3.0
0.15785085700777146	6.82032344868084	19	C	3.0
0.7276971613025649	4.918052480144971	88	C	3.0
-0.701455503896486	4.1635843971041755	27	A	1.0
0.37767775183513325	3.448408876306522	21	B	
0.7085635906105513	7.424255515999741	8	C	2.0
-1.4708661403678809	4.6279451907916	20	C	
-0.5262035754015323	4.02956559510097	5	B	
-2.104273321117531	3.6976887386563257	26	C	
-0.2010431533078181	4.909192851348198	67	A	
